"route_id","agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color"
"12862380","148","940","Ramos (Praia) - Madureira","940-RAMOS (PRAIA) - MADUREIRA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862380&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12860029","148","673","Lucas - Méier (via Del Castilho) (Circular)","673-LUCAS - MEIER (VIA DEL CASTILHO) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860029&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12866507","148","405","Ramos - Cosme Velho","405-RAMOS - COSME VELHO","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12866507&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12862336","148","006","Santa Teresa - Castelo (Circular)","006-SANTA TERESA - CASTELO (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862336&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12869719","148","2115","Pechincha - Castelo (via Itanhangá)","336-PECHINCHA - CASTELO (VIA ITANHANGA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12869719&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12861311","148","323","Bananal - Castelo (via Cacuia) (Circular)","323-BANANAL - CASTELO (VIA CACUIA) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861311&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12861068","148","432","Vila Isabel - Gávea (via Túnel Santa Bárbara)","432-VILA ISABEL - GAVEA (VIA TUNEL SANTA BARBARA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861068&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12864183","148","609","São Francisco Xavier - Méier","609-SAO FRANCISCO XAVIER - MEIER","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864183&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12860338","148","374","Pavuna - Praça XV (via Costa Barros)","374-PAVUNA - PRACA XV (VIA COSTA BARROS)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860338&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12862170","148","744","Realengo - Cascadura (via Jardim Novo) (Circular)","744-REALENGO - CASCADURA (VIA JARDIM NOVO) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862170&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12865820","148","2295","Pavuna - Castelo","2295-PAVUNA - CASTELO","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865820&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12864130","148","2333","Recreio - Castelo (via Av. das Américas)","2333-RECREIO - CASTELO (VIA AV. DAS AMERICAS)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864130&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12861256","148","313","Penha (Grotão) - Praça Tiradentes (via Vila Cruzeiro) (Circular)","313-PENHA (GROTAO) - PRACA TIRADENTES (VIA VILA CRUZEIRO) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861256&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12860099","148","608","Grajaú - Praça Saens Peña","608-GRAJAU - PRACA SAENS PENA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860099&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12861220","148","766","Madureira - Freguesia","766-MADUREIRA - FREGUESIA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861220&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12860362","148","2337","Santa Cruz - Castelo (via Sepetiba)","2337-SANTA CRUZ - CASTELO (VIA SEPETIBA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860362&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12863126","148","790","Campo Grande - Cascadura","790-CAMPO GRANDE - CASCADURA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12863126&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12863358","148","2114","Freguesia - Castelo","2114-FREGUESIA - CASTELO","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12863358&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12861348","148","328","Bananal - Castelo (Circular)","328-BANANAL - CASTELO (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861348&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12861373","148","497","Penha - Cosme Velho","497-PENHA - COSME VELHO","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861373&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12861428","148","840","São Fernando - Campo Grande (via Av. João XXIII)","840-SAO FERNANDO - CAMPO GRANDE (VIA AV. JOAO XXIII)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861428&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12862180","148","363","Vila Valqueire - Praça XV","363-VILA VALQUEIRE - PRACA XV","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862180&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12861432","148","919","Pavuna - Bonsucesso (Parque União)","919-PAVUNA - BONSUCESSO (PARQUE UNIAO)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861432&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12866445","148","461","São Cristóvão - Ipanema (via Túnel Rebouças) (Circular)","461-SAO CRISTOVAO - IPANEMA (VIA TUNEL REBOUCAS) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12866445&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12861436","148","2331","Santa Cruz - Castelo (via Praça Mauá)","2331-SANTA CRUZ - CASTELO (VIA PRACA MAUA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861436&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12864867","148","767","Campo Grande - Guadalupe (via Vila Kennedy)","767-CAMPO GRANDE - GUADALUPE (VIA VILA KENNEDY)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864867&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12868634","148","396","Bairro Jabour - Carioca","396-BAIRRO JABOUR - CARIOCA (VIA AV. BRASIL)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12868634&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12866581","148","601","Taquara - Saens Peña (via Av. Menezes Cortes)","601-PRACA SAENS PENA - TAQUARA (VIA AV. MENEZES CORTES)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12866581&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12864977","148","352","Rio Centro - Castelo (via Autódromo/Linha Amarela)","352-RIO CENTRO - CASTELO (VIA AUTODROMO / LINHA AMARELA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864977&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12862202","148","625","Olaria - Saens Peña (Circular)","625-OLARIA - SAENS PENA (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862202&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12862423","148","435","Grajaú - Gávea (via Túnel Santa Bárbara)","435-GRAJAU - GAVEA (VIA TUNEL SANTA BARBARA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862423&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12860271","148","734","Rio das Pedras - Madureira (Circular)","734-RIO DAS PEDRAS - MADUREIRA (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860271&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12866621","148","743","Barata - Bangu (via Estrada da Água Branca) (Circular)","743-BARATA - BANGU (VIA ESTR. DA AGUA BRANCA) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12866621&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12866637","148","413","Muda - Jardim de Alah (via Aterro do Flamengo)","413-MUDA - JARDIM DE ALAH (VIA ATERRO DO FLAMENGO)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12866637&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12862210","148","133","Rodoviária - Largo do Machado (via Estácio)","133-RODOVIARIA NOVO RIO - LARGO DO MACHADO (VIA ESTACIO)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862210&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12860398","148","393","Bangu - Castelo","393-BANGU - CASTELO (PISTA SELETIVA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860398&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12860083","148","386","Anchieta - Passeio (via Mariópolis)","386-ANCHIETA - PASSEIO (VIA MARIOPOLIS)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860083&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12863184","148","388","Santa Cruz - Carioca (via Av. Brasil) (Expresso)","388-SANTA CRUZ - CARIOCA (VIA AV. BRASIL) (EXPRESSO)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12863184&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"13453901","148","885","Piraquê - Santa Cruz (via Pedra de Guaratiba)","885-PIRAQUE - SANTA CRUZ (VIA PEDRA DE GUARATIBA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=13453901&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12861385","148","627","Inhaúma - Saens Peña","627-SAENS PENA - INHAUMA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861385&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12861424","148","769","Jardim Violeta - Madureira (via Bangu) (Circular)","769-JARDIM VIOLETA - MADUREIRA (VIA BANGU) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861424&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12865778","148","817","Vargem Grande - Recreio (via Av. Glaucio Gil/Estrada do Rio Morto) (Circular)","817-VARGEM GRANDE - RECREIO (VIA AV. GLAUCIO GIL / RIO MORTO) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865778&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12864126","148","604","Usina - Praça Saens Peña (via R. Conde de Bonfim)","604-USINA - PRACA SAENS PENA (VIA CONDE DE BONFIM)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864126&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12866543","148","935","Ribeira - Portuguesa (Circular)","935-RIBEIRA - PORTUGUESA (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12866543&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12861270","148","663","Méier - Fundão (Circular)","663-MEIER - FUNDAO (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861270&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12864122","148","292","Engenho da Rainha - Praça XV","292-ENGENHO DA RAINHA - PRACA XV","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864122&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12862102","148","2335","Santa Cruz - Castelo (via Barra da Tijuca)","2335-SANTA CRUZ - CASTELO (VIA BARRA DA TIJUCA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862102&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12866493","148","341","Taquara - Candelária","341-TAQUARA - CANDELARIA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12866493&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12863080","148","007","Silvestre - Central (Circular)","007-SILVESTRE - CENTRAL (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12863080&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12860279","148","439","Vila Isabel - Leblon (via Túnel Rebouças/Jóquei) (Circular)","439-VILA ISABEL - LEBLON (VIA TUNEL REBOUCAS / JOQUEI) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860279&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12862340","148","893","Jardim Palmares - Campo Grande (via 29 de Março)","893-JARDIM PALMARES - CAMPO GRANDE (VIA 29 DE MARCO)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862340&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12860382","148","394","Vila Kennedy - Tiradentes","394-VILA KENNEDY - TIRADENTES (PISTA SELETIVA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860382&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12864057","148","337","Curicica - Estacio (via Linha Amarela)","337-CURICICA - ESTACIO (VIA LINHA AMARELA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864057&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"13386970","148","BRT","Santa Cruz - Alvorada",,"3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=13386970&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","000080","FFFFFF"
"12862263","148","436","Grajaú - Leblon (via Túnel Rebouças) (Circular)","436-GRAJAU - LEBLON (VIA TUNEL REBOUCAS) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862263&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12860318","148","2251","Engenho de Dentro - Castelo (Expresso)","2251-ENGENHO DE DENTRO - CASTELO (EXPRESSO)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860318&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12862432","148","626","Muda - Praça Saens Peña","626-PRACA SAENS PENA - MUDA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862432&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12863088","148","410","Saens Peña - Gávea","410-PRACA SAENS PENA - GAVEA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12863088&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12860239","148","2329","Recreio - Castelo (via Av. Sernambetiba)","2329-RECREIO - CASTELO (VIA AV. SERNAMBETIBA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860239&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12863265","148","778","Pavuna - Cascadura (via Estrada de Botafogo) (Circular)","778-PAVUNA - CASCADURA (VIA ESTR. DE BOTAFOGO) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12863265&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12867892","148","2344","Bancários - Castelo","2344-BANCARIOS - CASTELO","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12867892&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12863104","148","886","Freguesia - Barra da Tijuca (Circular)","886-FREGUESIA - BARRA DA TIJUCA (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12863104&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12862206","148","849","Base Aérea de Santa Cruz - Campo Grande","849-BASE AEREA DE SANTA CRUZ - CAMPO GRANDE","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862206&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12862271","148","862","Rio das Pedras - Barra da Tijuca (via Estrada de Jacarepaguá) (Circular)","862-RIO DAS PEDRAS - BARRA DA TIJUCA (VIA ESTR. DE JACAREPAGUA) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862271&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12864035","148","507","Largo do Machado - Silvestre","507-LARGO DO MACHADO - SILVESTRE","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864035&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12861377","148","380","Curicica - Praça XV (via Linha Amarela/Estrada do Pau Ferro)","380-CURICICA - PRACA XV (VIA LINHA AMARELA / ESTR. DO PAU FERRO)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861377&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12860129","148","615","Del Castilho - Pavuna (via Norte Shopping) (Circular)","615-PAVUNA - DEL CASTILHO (VIA NORTE SHOPPING) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860129&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12862255","148","863","Rio das Pedras - Barra da Tijuca (via Av. Ayrton Senna) (Circular)","863-RIO DAS PEDRAS - BARRA DA TIJUCA (VIA AV. AYRTON SENNA) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862255&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12863203","148","2343","Ribeira - Castelo (via Linha Vermelha)","2343-RIBEIRA - CASTELO (VIA LINHA VERMELHA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12863203&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12862237","148","811","Vila Kennedy - Bangu (Circular)","811-VILA KENNEDY - BANGU (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862237&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12866612","148","759","Cesarão - Coelho Neto","759-CESARAO - COELHO NETO","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12866612&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12861168","148","842","Paciência - Campo Grande (via Santa Margarida)","842-PACIENCIA - CAMPO GRANDE (VIA SANTA MARGARIDA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861168&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12869113","148","700","Madureira - Ponte de Marapendi (Circular)","700-MADUREIRA - PONTE DE MARAPENDI (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12869113&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12861282","148","696","Praia do Dendê - Méier","696-MEIER - PRAIA DO DENDE","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861282&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12865043","148","442","Maré - Copacabana (via Praça Mauá) (Circular)","442-MARE - COPACABANA (VIA PRACA MAUA) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865043&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12864845","148","239","Água Santa - Castelo (via R. Vinte e Quatro de Maio) (Circular)","239-AGUA SANTA - CASTELO (VIA R. 24 DE MAIO) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864845&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12864160","148","830","Campo Grande - Distrito Industrial (Circular)","830-CAMPO GRANDE - DISTRITO INDUSTRIAL (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864160&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12861365","148","440","Caju - Copacabana (via Túnel Rebouças/Túnel Velho) (Circular)","440-CAJU - COPACABANA (VIA TUNEL REBOUCAS / TUNEL VELHO) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861365&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12869211","148","2381","Pedra de Guaratiba - Castelo (via Av. Brasil)","2381-PEDRA DE GUARATIBA - CASTELO (VIA AV.BRASIL)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12869211&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12863269","148","636","Gardênia Azul - Saens Peña","636-SAENS PENA - GARDENIA AZUL","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12863269&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12862162","148","667","Madureira - Méier (Circular)","667-MADUREIRA - MEIER (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862162&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12864235","148","376","Pavuna - Praça XV (via R. Mercúrio) (Circular)","376-PAVUNA - PRACA XV (VIA RUA MERCURIO) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864235&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12864938","148","934","Ribeira - Portuguesa (via Cocotá) (Circular)","934-RIBEIRA X PORTUGUESA (VIA COCOTA) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864938&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12862391","148","894","Campo Grande - Santa Rita (Circular)","894-CAMPO GRANDE - SANTA RITA (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862391&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12864815","148","639","Jardim América - Saens Peña (via Rocha Miranda)","639-SAENS PENA - JARDIM AMERICA (VIA ROCHA MIRANDA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864815&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12862090","148","687","Pavuna - Méier","687-PAVUNA - MEIER","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862090&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12865860","148","851","Campo Grande  - Escola Amazonas (via Augusto Vasconcelos) (Circular)","851-CAMPO GRANDE - ESC. AMAZONAS (VIA R. AUGUSTO VASCONCELOS) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865860&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12860079","148","2336","Campo Grande - Castelo (via Av. Brasil)","2336-CAMPO GRANDE - CASTELO (VIA AV. BRASIL)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860079&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12866501","148","725","Ricardo de Albuquerque - Cascadura (Circular)","725-RICARDO DE ALBUQUERQUE - CASCADURA (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12866501&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12863168","148","812","Carobinha - Bangu","812-CAROBINHA - BANGU","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12863168&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12860326","148","905","Bonsucesso - Irajá","905-BONSUCESSO - IRAJA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860326&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12862247","148","322","Ribeira - Castelo (via Cocotá) (Circular)","322-RIBEIRA - CASTELO (VIA COCOTA) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862247&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12866661","148","784","Vila Kennedy - Marechal Hermes","784-VILA KENNEDY - MARECHAL HERMES","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12866661&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12863997","148","621","Penha - Saens Peña (via Mangueira) (Circular)","621-PENHA - SAENS PENA (VIA MANGUEIRA) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12863997&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
